"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002690","positive regulation of leukocyte chemotaxis","4/65","95/18986",0.0421052631578947,12.2986234817814,6.47067818762428,0.000315289067318236,0.0173510693175778,0.014078272445619,"CCL19/CXCL12/PLA2G7/VEGFD",4
"GO:0003018","vascular process in circulatory system","6/65","276/18986",0.0217391304347826,6.34983277591973,5.24744373507817,0.000359839758430442,0.019183957121323,0.0155654369189484,"HTR2B/APOE/SLC1A3/FGG/COMP/SVEP1",6
"GO:1903034","regulation of response to wounding","5/65","181/18986",0.0276243093922652,8.06884827879303,5.60068587465757,0.00038744608497495,0.019980391552734,0.0162116461355249,"APOE/FGG/SMOC2/SERPINE2/SPP1",5
"GO:1903035","negative regulation of response to wounding","4/65","101/18986",0.0396039603960396,11.568012185834,6.24144911113978,0.000398202410781334,0.019980391552734,0.0162116461355249,"APOE/FGG/SERPINE2/SPP1",4
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/65","400/18986",0.0175,5.11161538461539,4.8712391095917,0.000425215752720518,0.0207262306897487,0.0168168034534581,"CCL19/CD19/FCMR/C1S/IGLL1/CD8A/SVEP1",7
"GO:0045766","positive regulation of angiogenesis","5/65","189/18986",0.0264550264550265,7.72730972730973,5.44776030354466,0.000472121441978638,0.0223733105559877,0.0181532074912839,"SMOC2/TGM2/CYP1B1/PTGIS/GREM1",5
"GO:0071314","cellular response to cocaine","2/65","10/18986",0.2,58.4184615384615,10.6448403482481,0.000510238283816697,0.0235261219511158,0.0190885730645507,"SLC1A3/TGM2",2
"GO:0032963","collagen metabolic process","4/65","111/18986",0.036036036036036,10.5258489258489,5.8994514990486,0.000569356784148064,0.0255611229935947,0.0207397277328173,"CTSK/MMP9/CTSB/MMP11",4
"GO:0006959","humoral immune response","6/65","310/18986",0.0193548387096774,5.65339950372208,4.84171464201975,0.000664083772426898,0.0285402697359725,0.0231569412616794,"CCL19/CXCL12/POU2AF1/FCMR/C1S/SVEP1",6
"GO:0030195","negative regulation of blood coagulation","3/65","50/18986",0.06,17.5255384615385,6.8578255796875,0.000669173968018112,0.0285402697359725,0.0231569412616794,"APOE/FGG/SERPINE2",3
"GO:0016064","immunoglobulin mediated immune response","5/65","209/18986",0.0239234449760766,6.98785425101215,5.1017737729689,0.000744657815273285,0.029499281116818,0.0239350618057726,"CD19/FCMR/C1S/IGLL1/SVEP1",5
"GO:0097048","dendritic cell apoptotic process","2/65","12/18986",0.166666666666667,48.6820512820513,9.68402811408198,0.000745048558505299,0.029499281116818,0.0239350618057726,"CCL19/CXCL12",2
"GO:2000668","regulation of dendritic cell apoptotic process","2/65","12/18986",0.166666666666667,48.6820512820513,9.68402811408198,0.000745048558505299,0.029499281116818,0.0239350618057726,"CCL19/CXCL12",2
"GO:0044703","multi-organism reproductive process","5/65","210/18986",0.0238095238095238,6.95457875457875,5.08568068758644,0.000760825538769046,0.029499281116818,0.0239350618057726,"MMP9/SERPINE2/CORIN/CTSB/SPP1",5
"GO:0019724","B cell mediated immunity","5/65","212/18986",0.0235849056603774,6.88896952104499,5.05380832518354,0.000793947473082136,0.0298062737754021,0.0241841488336236,"CD19/FCMR/C1S/IGLL1/SVEP1",5
"GO:0002548","monocyte chemotaxis","3/65","54/18986",0.0555555555555556,16.2273504273504,6.56769400649891,0.000838629039401702,0.0298062737754021,0.0241841488336236,"CXCL12/PLA2G7/GREM1",3
"GO:0010543","regulation of platelet activation","3/65","54/18986",0.0555555555555556,16.2273504273504,6.56769400649891,0.000838629039401702,0.0298062737754021,0.0241841488336236,"APOE/SERPINE2/SVEP1",3
"GO:0050819","negative regulation of coagulation","3/65","54/18986",0.0555555555555556,16.2273504273504,6.56769400649891,0.000838629039401702,0.0298062737754021,0.0241841488336236,"APOE/FGG/SERPINE2",3
"GO:0060326","cell chemotaxis","6/65","328/18986",0.0182926829268293,5.34315196998124,4.65049668988382,0.000890653645426889,0.030701157608087,0.0249102377087891,"CCL19/CXCL12/PLA2G7/SMOC2/VEGFD/GREM1",6
"GO:0044706","multi-multicellular organism process","5/65","218/18986",0.0229357798165138,6.69936485532816,4.96061641039679,0.000899799460963864,0.030701157608087,0.0249102377087891,"MMP9/SERPINE2/CORIN/CTSB/SPP1",5
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","3/65","56/18986",0.0535714285714286,15.6478021978022,6.43400078266375,0.000932663154567873,0.0311984968959371,0.0253137677658773,"FCMR/C1S/SVEP1",3
"GO:0051209","release of sequestered calcium ion into cytosol","4/65","129/18986",0.0310077519379845,9.05712581991652,5.38181340942721,0.000999604444826229,0.0320458298805291,0.0260012749385425,"HTR2B/CCL19/CD19/CEMIP",4
"GO:0002429","immune response-activating cell surface receptor signaling pathway","6/65","336/18986",0.0178571428571429,5.21593406593407,4.56997650231419,0.0010086919617312,0.0320458298805291,0.0260012749385425,"CD19/BLK/CD79A/FCMR/CD3D/CD8A",6
"GO:0051283","negative regulation of sequestering of calcium ion","4/65","130/18986",0.0307692307692308,8.98745562130178,5.3560581791988,0.00102870922480101,0.0320458298805291,0.0260012749385425,"HTR2B/CCL19/CD19/CEMIP",4
"GO:0019369","arachidonate metabolic process","3/65","58/18986",0.0517241379310345,15.1082228116711,6.30701522279565,0.00103313050611319,0.0320458298805291,0.0260012749385425,"PTGDS/CYP1B1/PTGIS",3
"GO:0070661","leukocyte proliferation","6/65","341/18986",0.0175953079178886,5.1394540942928,4.52094269894207,0.0010883642908929,0.0325845619450748,0.0264383901757101,"CCL19/CD19/CD79A/MZB1/CLECL1P/GREM1",6
"GO:0051282","regulation of sequestering of calcium ion","4/65","132/18986",0.0303030303030303,8.85128205128205,5.30537064124436,0.00108869872852829,0.0325845619450748,0.0264383901757101,"HTR2B/CCL19/CD19/CEMIP",4
"GO:0051235","maintenance of location","6/65","345/18986",0.0173913043478261,5.07986622073579,4.48240200036181,0.00115551911387928,0.033479550681071,0.0271645641670935,"HTR2B/APOE/CCL19/CD19/SCIN/CEMIP",6
"GO:0046348","amino sugar catabolic process","2/65","15/18986",0.133333333333333,38.945641025641,8.61692568724589,0.00117747540496147,0.033479550681071,0.0271645641670935,"CHI3L2/NPL",2
"GO:0050930","induction of positive chemotaxis","2/65","15/18986",0.133333333333333,38.945641025641,8.61692568724589,0.00117747540496147,0.033479550681071,0.0271645641670935,"CXCL12/VEGFD",2
"GO:0051208","sequestering of calcium ion","4/65","136/18986",0.0294117647058824,8.59095022624434,5.2071472244558,0.00121598054779714,0.0339413938425111,0.0275392934552367,"HTR2B/CCL19/CD19/CEMIP",4
"GO:0007596","blood coagulation","5/65","234/18986",0.0213675213675214,6.24128862590401,4.72837751785752,0.00123350903765281,0.0339413938425111,0.0275392934552367,"APOE/FGG/SERPINE2/COMP/SVEP1",5
"GO:0002685","regulation of leukocyte migration","5/65","236/18986",0.0211864406779661,6.1883963494133,4.70087222510161,0.00128088660256447,0.034685595936111,0.0281431225124859,"CCL19/CXCL12/PLA2G7/VEGFD/GREM1",5
"GO:0002443","leukocyte mediated immunity","7/65","485/18986",0.0144329896907217,4.21576526566217,4.20482130369704,0.00131723524049088,0.0347435428398467,0.0281901393437393,"CD19/FCMR/PTGDS/C1S/IGLL1/CD8A/SVEP1",7
"GO:0034374","low-density lipoprotein particle remodeling","2/65","16/18986",0.125,36.5115384615385,8.3288635977015,0.00134271823480246,0.0347435428398467,0.0281901393437393,"APOE/PLA2G7",2
"GO:0061041","regulation of wound healing","4/65","140/18986",0.0285714285714286,8.3454945054945,5.1128776333476,0.0013533477879618,0.0347435428398467,0.0281901393437393,"APOE/FGG/SMOC2/SERPINE2",4
"GO:0030595","leukocyte chemotaxis","5/65","240/18986",0.0208333333333333,6.08525641025641,4.64680134772975,0.00137966834820441,0.0347435428398467,0.0281901393437393,"CCL19/CXCL12/PLA2G7/VEGFD/GREM1",5
"GO:0007599","hemostasis","5/65","241/18986",0.020746887966805,6.06000638365784,4.63347474110721,0.00140521949352252,0.0347435428398467,0.0281901393437393,"APOE/FGG/SERPINE2/COMP/SVEP1",5
"GO:0050817","coagulation","5/65","241/18986",0.020746887966805,6.06000638365784,4.63347474110721,0.00140521949352252,0.0347435428398467,0.0281901393437393,"APOE/FGG/SERPINE2/COMP/SVEP1",5
"GO:0045765","regulation of angiogenesis","6/65","360/18986",0.0166666666666667,4.86820512820513,4.34301054282909,0.00143612272813,0.0350003624884255,0.0283985171051272,"SMOC2/TGM2/THBS2/CYP1B1/PTGIS/GREM1",6
"GO:0097529","myeloid leukocyte migration","5/65","243/18986",0.0205761316872428,6.01012978790757,4.6070454514262,0.00145736892209988,0.0350179067760902,0.0284127521506501,"CCL19/CXCL12/PLA2G7/VEGFD/GREM1",5
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","6/65","369/18986",0.016260162601626,4.7494684177611,4.26302588559656,0.00162785234712674,0.0385710570027531,0.0312956993636209,"CD19/BLK/CD79A/FCMR/CD3D/CD8A",6
"GO:0010544","negative regulation of platelet activation","2/65","18/18986",0.111111111111111,32.4547008547009,7.82529966394573,0.00170442523686232,0.0393745887880393,0.0319476672155684,"APOE/SERPINE2",2
"GO:0030193","regulation of blood coagulation","3/65","69/18986",0.0434782608695652,12.6996655518395,5.70639455713141,0.00170792471882468,0.0393745887880393,0.0319476672155684,"APOE/FGG/SERPINE2",3
"GO:0002687","positive regulation of leukocyte migration","4/65","152/18986",0.0263157894736842,7.68663967611336,4.85119093486754,0.00183012726504826,0.0416292948556311,0.0337770856636977,"CCL19/CXCL12/PLA2G7/VEGFD",4
"GO:0002449","lymphocyte mediated immunity","6/65","386/18986",0.0155440414507772,4.5402949382224,4.11876070376012,0.00204264442844381,0.0458519920384886,0.0372032884127923,"CD19/FCMR/C1S/IGLL1/CD8A/SVEP1",6
"GO:0050795","regulation of behavior","3/65","76/18986",0.0394736842105263,11.52995951417,5.39110349629336,0.00225294866492988,0.0492760310560304,0.0399814776569877,"HTR2B/APOE/PTGDS",3
"GO:0050818","regulation of coagulation","3/65","76/18986",0.0394736842105263,11.52995951417,5.39110349629336,0.00225294866492988,0.0492760310560304,0.0399814776569877,"APOE/FGG/SERPINE2",3
